Date,andrewsmartin (difference),danthelion (difference),dmohns (difference),Gr1f0n6x (difference),himikof (difference),honnix (difference),switzer (difference),Tarrasch (difference),tmattio (difference),yonromai (difference),TOTAL (difference),Repository,Commit SHA,Commit URL
02/23/2018 13:36:55,,,,,,1237,,,,,8255,spotify/styx,6ec62fc8b4dc44f29e834039c0b772172841660f,https://github.com/spotify/styx/commit/6ec62fc8b4dc44f29e834039c0b772172841660f
02/23/2018 13:52:29,,,,,,1255,,,,,8273,spotify/styx,d313ea5bf431ed8f4b1688a584fd30dcdc3bcc5b,https://github.com/spotify/styx/commit/d313ea5bf431ed8f4b1688a584fd30dcdc3bcc5b
02/23/2018 13:59:51,,,,,,1255,,,,,8273,spotify/styx,497a5cdb1d541a766c530358ef8aa06e1c944c7a,https://github.com/spotify/styx/commit/497a5cdb1d541a766c530358ef8aa06e1c944c7a
02/23/2018 14:56:45,,,,,,,,,,,8274,spotify/styx,99f74faab94b0eaace13753f472068d2a0ecf7b4,https://github.com/spotify/styx/commit/99f74faab94b0eaace13753f472068d2a0ecf7b4
02/23/2018 14:56:58,,,,,,,,,,,8276,spotify/styx,376ac03370c91a04426d6b0807b793802bc307ab,https://github.com/spotify/styx/commit/376ac03370c91a04426d6b0807b793802bc307ab
02/24/2018 14:36:19,,,,,0,,,,,,8276,spotify/luigi,c8f4497ede1a68f1a6a1c33e786eaf2468a34ec0,https://github.com/spotify/luigi/commit/c8f4497ede1a68f1a6a1c33e786eaf2468a34ec0
02/25/2018 15:44:10,,,,,,1268,,,,,8289,spotify/styx,e16c874e130d111cfb3c89c41c28d5e126ee2039,https://github.com/spotify/styx/commit/e16c874e130d111cfb3c89c41c28d5e126ee2039
02/26/2018 14:22:30,,,,,,,,,,,8288,spotify/styx,e46ec1f6e97d8dd8c2a49692aea4468acfeb865b,https://github.com/spotify/styx/commit/e46ec1f6e97d8dd8c2a49692aea4468acfeb865b
02/26/2018 21:08:16,,,,71,,,,,,,8359,spotify/luigi,037eb71bd69a9d203c7de7e0527748b5cd3d9211,https://github.com/spotify/luigi/commit/037eb71bd69a9d203c7de7e0527748b5cd3d9211
02/27/2018 10:26:41,,,,,,,,,,,8349,spotify/styx,62a5ffed8d0ae01b3af6f7cea71ad057f215a080,https://github.com/spotify/styx/commit/62a5ffed8d0ae01b3af6f7cea71ad057f215a080
02/27/2018 14:21:16,,,,,,,,,,,8349,spotify/styx,386321f4d16d9af09f3d3226b85eb1dd9e328559,https://github.com/spotify/styx/commit/386321f4d16d9af09f3d3226b85eb1dd9e328559
02/27/2018 14:37:44,,,,,,,,,,,8349,spotify/styx,64d6337a94f81ac1a7d7cc5a8bdcfbc8e4acee05,https://github.com/spotify/styx/commit/64d6337a94f81ac1a7d7cc5a8bdcfbc8e4acee05
02/27/2018 14:42:44,,,,,,,,,,,8350,spotify/styx,bf938ed0b93927be60da3dfd9e42de7c5c136692,https://github.com/spotify/styx/commit/bf938ed0b93927be60da3dfd9e42de7c5c136692
02/27/2018 14:53:07,,,,,,,,,,,8778,spotify/styx,1547b9f2e57c7a2d3f3633de6329e30da26c0df2,https://github.com/spotify/styx/commit/1547b9f2e57c7a2d3f3633de6329e30da26c0df2
02/27/2018 14:56:57,,,,,,,,,,,8778,spotify/styx,d96e8ffff0c9a7d6e0bfdf6798c35ba8fc90dacb,https://github.com/spotify/styx/commit/d96e8ffff0c9a7d6e0bfdf6798c35ba8fc90dacb
02/27/2018 14:56:58,,,,,,,,,,,8778,spotify/styx,68a0e75a1c30154385cbe9340f225ac62b8b7845,https://github.com/spotify/styx/commit/68a0e75a1c30154385cbe9340f225ac62b8b7845
02/27/2018 16:26:16,,,,,,,,,,,8797,spotify/styx,80ca13ee3f975844cd4c83ffc44ce0b73b80cea5,https://github.com/spotify/styx/commit/80ca13ee3f975844cd4c83ffc44ce0b73b80cea5
02/27/2018 22:08:03,,,,,,,,,,,8797,spotify/styx,45f40a995ce342ef7e2ab3513b2cb77f13ac7151,https://github.com/spotify/styx/commit/45f40a995ce342ef7e2ab3513b2cb77f13ac7151
02/28/2018 07:53:11,,,,,,,,,,,8810,spotify/styx,b6a59774ca71f6f118b55822497c30102700fddb,https://github.com/spotify/styx/commit/b6a59774ca71f6f118b55822497c30102700fddb
02/28/2018 08:57:03,,,,,,,,,,,8942,spotify/styx,2e3c6807e59a75306cae1d984da34d2e272b8ca4,https://github.com/spotify/styx/commit/2e3c6807e59a75306cae1d984da34d2e272b8ca4
02/28/2018 09:02:26,,,,,,,,,,,8942,spotify/styx,0730848600e05a7b51dfa1f880d8127fc4b237d9,https://github.com/spotify/styx/commit/0730848600e05a7b51dfa1f880d8127fc4b237d9
02/28/2018 09:02:26,,,,,,,,,,,8942,spotify/styx,60056894c42e38b312f214a4159ee66ef0f937e3,https://github.com/spotify/styx/commit/60056894c42e38b312f214a4159ee66ef0f937e3
03/01/2018 16:31:43,,,,,,,,,,,9161,spotify/styx,87285fc14f0a5152e00c1b3e8d472c914a1e660d,https://github.com/spotify/styx/commit/87285fc14f0a5152e00c1b3e8d472c914a1e660d
03/01/2018 16:31:43,,,,,,,,,,,9380,spotify/styx,db0cc792be3e5bbed974464eb6a31d8d7df0a09e,https://github.com/spotify/styx/commit/db0cc792be3e5bbed974464eb6a31d8d7df0a09e
03/01/2018 19:50:20,,,,,,,2,,,,9382,spotify/luigi,78cbd1999f212c045c8e95c8ad2b3abd37c872b1,https://github.com/spotify/luigi/commit/78cbd1999f212c045c8e95c8ad2b3abd37c872b1
03/02/2018 10:08:46,,,,,,,,,,,9408,spotify/styx,b907f973b4ba3cb1958e0818860b9065cb7b27c0,https://github.com/spotify/styx/commit/b907f973b4ba3cb1958e0818860b9065cb7b27c0
03/02/2018 10:08:46,,,,,,,,,,,9434,spotify/styx,f83ca120e540c6c6edaf44053fb47d4c2b627ead,https://github.com/spotify/styx/commit/f83ca120e540c6c6edaf44053fb47d4c2b627ead
03/02/2018 11:11:35,,,,,,,,,,,9506,spotify/styx,0bb070857a5d8f48c710ec96026595ac747dd72f,https://github.com/spotify/styx/commit/0bb070857a5d8f48c710ec96026595ac747dd72f
03/02/2018 11:11:35,,,,,,,,,,,9578,spotify/styx,4c563299d7ae517a31491de56e5d65d4f2d3c83a,https://github.com/spotify/styx/commit/4c563299d7ae517a31491de56e5d65d4f2d3c83a
03/02/2018 13:26:01,,,,,,,,,,,9571,spotify/styx,a8b561ba5285f4e74b649a9d62722275427495d1,https://github.com/spotify/styx/commit/a8b561ba5285f4e74b649a9d62722275427495d1
03/02/2018 13:26:01,,,,,,,,,,,9564,spotify/styx,da6bfa220e19eabf75696e40f1ea0b193394f88b,https://github.com/spotify/styx/commit/da6bfa220e19eabf75696e40f1ea0b193394f88b
03/02/2018 13:26:15,,,,,,,,,,,9658,spotify/styx,773736b786053074712f208e3e7b608cb6f26a99,https://github.com/spotify/styx/commit/773736b786053074712f208e3e7b608cb6f26a99
03/02/2018 13:26:15,,,,,,,,,,,9752,spotify/styx,775379200873c34aaa06c0ea407f2a71d15fbfd9,https://github.com/spotify/styx/commit/775379200873c34aaa06c0ea407f2a71d15fbfd9
03/02/2018 13:39:30,,,,,,,,,,,9754,spotify/styx,a22f7ab7e24d0efaa9642f20681011732cb291cf,https://github.com/spotify/styx/commit/a22f7ab7e24d0efaa9642f20681011732cb291cf
03/02/2018 13:39:30,,,,,,,,,,,9756,spotify/styx,d1da84b523e040f7e18ad6af67b230334941bd66,https://github.com/spotify/styx/commit/d1da84b523e040f7e18ad6af67b230334941bd66
03/02/2018 13:47:57,,,,,,,,,,,9756,spotify/styx,1662df6c78b7d609074632ddfd1b648cb67655d9,https://github.com/spotify/styx/commit/1662df6c78b7d609074632ddfd1b648cb67655d9
03/02/2018 13:47:57,,,,,,,,,,,9756,spotify/styx,413ed944f2cc49f573d602402680f61b68009ee3,https://github.com/spotify/styx/commit/413ed944f2cc49f573d602402680f61b68009ee3
03/02/2018 14:11:02,,,,,,,,,,,10892,spotify/styx,cbd649f56225470785a1ba746f2676f039d9fdd4,https://github.com/spotify/styx/commit/cbd649f56225470785a1ba746f2676f039d9fdd4
03/02/2018 14:15:33,,,,,,,,,,,10892,spotify/styx,29a43c31947fbf95df0bc582d070616d23286faa,https://github.com/spotify/styx/commit/29a43c31947fbf95df0bc582d070616d23286faa
03/02/2018 14:15:33,,,,,,,,,,,10892,spotify/styx,9cf14e8164d3620c8d61aaaf6261d1a5bd67ffbd,https://github.com/spotify/styx/commit/9cf14e8164d3620c8d61aaaf6261d1a5bd67ffbd
03/05/2018 12:56:07,,,,,,,,,0,,10892,spotify/luigi,a5f95fe2381f74ed083aa1a5004279d76fafa72f,https://github.com/spotify/luigi/commit/a5f95fe2381f74ed083aa1a5004279d76fafa72f
03/12/2018 12:36:39,,,,,,1268,,,,,10892,spotify/styx,6b9b8c59703560f197c71adfe0ac9770cfeffb33,https://github.com/spotify/styx/commit/6b9b8c59703560f197c71adfe0ac9770cfeffb33
03/12/2018 16:00:10,,,,,,,,,,,9756,spotify/styx,fec25233f33984976a730a0362d18446fff28448,https://github.com/spotify/styx/commit/fec25233f33984976a730a0362d18446fff28448
03/12/2018 16:13:19,,,,,,,,,,,8620,spotify/styx,736bd221e70826356440f69c071d48276d018c80,https://github.com/spotify/styx/commit/736bd221e70826356440f69c071d48276d018c80
03/12/2018 16:37:04,,,,,,1271,,,,,8623,spotify/styx,9087f44818c59eed30890515d38be2a315df37e3,https://github.com/spotify/styx/commit/9087f44818c59eed30890515d38be2a315df37e3
03/12/2018 16:42:42,,,,,,1274,,,,,8626,spotify/styx,1188ae48a2357f0697dfb4bcddf35b552ca826e0,https://github.com/spotify/styx/commit/1188ae48a2357f0697dfb4bcddf35b552ca826e0
03/12/2018 16:50:47,,,,,,,,,,,8626,spotify/styx,3c48e433e74a7d80167b6355257c3d751e32b034,https://github.com/spotify/styx/commit/3c48e433e74a7d80167b6355257c3d751e32b034
03/12/2018 16:50:47,,,,,,,,,,,8626,spotify/styx,689405636ec6e9e8939317e9b134765f16fc26b2,https://github.com/spotify/styx/commit/689405636ec6e9e8939317e9b134765f16fc26b2
03/12/2018 17:32:16,,,,,,1271,,,,,8623,spotify/styx,1abac31ffb5e8a14393110cb1bb0ef6510f0c79f,https://github.com/spotify/styx/commit/1abac31ffb5e8a14393110cb1bb0ef6510f0c79f
03/12/2018 20:33:58,,,,,,,,-2,,,8621,spotify/luigi,90c1951b1bddbd44cb2f47160a5ea9c716e9a212,https://github.com/spotify/luigi/commit/90c1951b1bddbd44cb2f47160a5ea9c716e9a212
03/13/2018 08:27:29,,,,,,1290,,,,,8640,spotify/styx,56956c668ef2b96dd18e94c8585a2696c56104e0,https://github.com/spotify/styx/commit/56956c668ef2b96dd18e94c8585a2696c56104e0
03/13/2018 09:19:31,,,,,,1287,,,,,8637,spotify/styx,5d23f635b25fed7382d14a5e075cd2a7270fcb5a,https://github.com/spotify/styx/commit/5d23f635b25fed7382d14a5e075cd2a7270fcb5a
03/13/2018 09:20:00,,,,,,1306,,,,,8656,spotify/styx,1e7d65b2f999ebbc69ce8971f8c7828c74b0ed76,https://github.com/spotify/styx/commit/1e7d65b2f999ebbc69ce8971f8c7828c74b0ed76
03/13/2018 09:26:41,,,,,,,,,,,8656,spotify/styx,b6911659c5d6567432d35e1bf902fd4725edea2a,https://github.com/spotify/styx/commit/b6911659c5d6567432d35e1bf902fd4725edea2a
03/13/2018 09:26:41,,,,,,,,,,,8656,spotify/styx,a5ab2ad75f51f99e39c8817c8e363a8652636806,https://github.com/spotify/styx/commit/a5ab2ad75f51f99e39c8817c8e363a8652636806
03/13/2018 10:51:28,,,,,,,,,,,8676,spotify/styx,70125faa7d89dccacfacc2ff2bacfa045811fd1f,https://github.com/spotify/styx/commit/70125faa7d89dccacfacc2ff2bacfa045811fd1f
03/13/2018 12:32:29,,,,,,,,,,,8753,spotify/styx,aa09bdf87678ae8a0e15151f2263107405a44e9f,https://github.com/spotify/styx/commit/aa09bdf87678ae8a0e15151f2263107405a44e9f
03/13/2018 15:22:26,,,,,,1306,,,,,8753,spotify/luigi,ded287eaf9809ef0379eddff5fcd1822187ab173,https://github.com/spotify/luigi/commit/ded287eaf9809ef0379eddff5fcd1822187ab173
03/13/2018 15:42:01,,,,,,1306,,,,,8753,spotify/luigi,7c6b9737038ee5337f2ae496c8910e101a804705,https://github.com/spotify/luigi/commit/7c6b9737038ee5337f2ae496c8910e101a804705
03/13/2018 21:35:31,,,,,,,,9,,,8764,spotify/luigi,9735b5aad2690d0c81bb5aac19c1237e87e2ca2e,https://github.com/spotify/luigi/commit/9735b5aad2690d0c81bb5aac19c1237e87e2ca2e
03/14/2018 10:56:36,,,,,,,,,,,8798,spotify/styx,fcf4e394edbc0406150d4b35893b1dde8e3a2dd7,https://github.com/spotify/styx/commit/fcf4e394edbc0406150d4b35893b1dde8e3a2dd7
03/14/2018 10:57:06,,,,,,,,,,,8810,spotify/styx,6c3389ec75c74a7445f52e642ba675c12cdfb000,https://github.com/spotify/styx/commit/6c3389ec75c74a7445f52e642ba675c12cdfb000
03/14/2018 10:58:48,,,,,,,,,,,8812,spotify/styx,07b72462eb28a2b7b6ff7dfd145c6ed2f9eae714,https://github.com/spotify/styx/commit/07b72462eb28a2b7b6ff7dfd145c6ed2f9eae714
03/14/2018 11:04:43,,,,,,,,,,,8818,spotify/styx,6e64af5cf40e6af09fcc22d1b88706ce518c4db8,https://github.com/spotify/styx/commit/6e64af5cf40e6af09fcc22d1b88706ce518c4db8
03/14/2018 11:18:55,,,,,,1349,,,,,8861,spotify/styx,7f8019f66c0cd31d759ce23cb3b132aa3648177c,https://github.com/spotify/styx/commit/7f8019f66c0cd31d759ce23cb3b132aa3648177c
03/14/2018 12:32:28,,4,,,,,,,,,8865,spotify/luigi,b583a5be05fcd38e9a2f339f03b54df33d537552,https://github.com/spotify/luigi/commit/b583a5be05fcd38e9a2f339f03b54df33d537552
03/14/2018 12:37:21,,,,,,,,,,,8865,spotify/styx,df76f9adbeebf85f0b2dd931da6af70082c73f73,https://github.com/spotify/styx/commit/df76f9adbeebf85f0b2dd931da6af70082c73f73
03/14/2018 12:37:21,,,,,,,,,,,8865,spotify/styx,25bb8e7fcd1606a98adc2923eed1121271da66c2,https://github.com/spotify/styx/commit/25bb8e7fcd1606a98adc2923eed1121271da66c2
03/14/2018 13:54:38,,,,,,,,,,,8783,spotify/styx,75f1a396a1a20c071bd08a1066fbbaf86dc27814,https://github.com/spotify/styx/commit/75f1a396a1a20c071bd08a1066fbbaf86dc27814
03/14/2018 14:17:47,,,,,,1330,,,,,8764,spotify/styx,61976aaf0dc69ff0f048d84d34c85de3a49bc24a,https://github.com/spotify/styx/commit/61976aaf0dc69ff0f048d84d34c85de3a49bc24a
03/14/2018 14:52:37,,,,,,,,,,,8775,spotify/styx,bbe2503f3a4475f15876b7a18872773cea72d4c9,https://github.com/spotify/styx/commit/bbe2503f3a4475f15876b7a18872773cea72d4c9
03/14/2018 15:20:21,,,,,,1311,,,,,8756,spotify/styx,be10d5eebd6ef8c43f34621ca78581dd8a3d8243,https://github.com/spotify/styx/commit/be10d5eebd6ef8c43f34621ca78581dd8a3d8243
03/14/2018 15:26:12,,,,,,,,,,,8756,spotify/styx,dec81b2066c90c86a271b279d75d3522cf003762,https://github.com/spotify/styx/commit/dec81b2066c90c86a271b279d75d3522cf003762
03/14/2018 15:26:13,,,,,,,,,,,8756,spotify/styx,248cd91c02eb5b0d168378d5ba479139cb8e46ee,https://github.com/spotify/styx/commit/248cd91c02eb5b0d168378d5ba479139cb8e46ee
03/14/2018 15:49:34,,,,,,,,,,,8860,spotify/styx,ef5ba7e973d6f7b2217350beb341cff916a31fe2,https://github.com/spotify/styx/commit/ef5ba7e973d6f7b2217350beb341cff916a31fe2
03/14/2018 16:16:47,,,,,,,,,,,8950,spotify/styx,3047513e2bc809ff3c335cf2cbef3691488f3df2,https://github.com/spotify/styx/commit/3047513e2bc809ff3c335cf2cbef3691488f3df2
03/14/2018 22:25:23,,,,,,,,11,,,8952,spotify/luigi,14eea1bc126aafd36ebd151b39c4eda8966e7087,https://github.com/spotify/luigi/commit/14eea1bc126aafd36ebd151b39c4eda8966e7087
03/15/2018 18:05:56,10,,,,,,,,,,8962,spotify/luigi,3cf763dc9ad1b1f5e84e9b20428198b23b0861e3,https://github.com/spotify/luigi/commit/3cf763dc9ad1b1f5e84e9b20428198b23b0861e3
03/19/2018 14:17:04,,,,,,,,,,,8974,spotify/styx,c155ddd7adffa38998b3a8f285e79b0ad61e5ea9,https://github.com/spotify/styx/commit/c155ddd7adffa38998b3a8f285e79b0ad61e5ea9
03/19/2018 14:21:11,,,,,,,,,,,9009,spotify/styx,69ec8071f5fbafa1dcbb5e756536d0620f45486e,https://github.com/spotify/styx/commit/69ec8071f5fbafa1dcbb5e756536d0620f45486e
03/19/2018 14:39:22,,,,,,,,,,,9001,spotify/styx,7ae514556323f1f66d7f7e1326c951e0ef6708a9,https://github.com/spotify/styx/commit/7ae514556323f1f66d7f7e1326c951e0ef6708a9
03/19/2018 16:03:34,,,,,,,,,,,9000,spotify/styx,e65b8321db8af7644c7908b390b8458bd09b8348,https://github.com/spotify/styx/commit/e65b8321db8af7644c7908b390b8458bd09b8348
03/19/2018 16:32:27,,,,,,,,,,,8599,spotify/styx,8b27a09e6cf4b485ab528e266bd0a28ceaef5c49,https://github.com/spotify/styx/commit/8b27a09e6cf4b485ab528e266bd0a28ceaef5c49
03/19/2018 16:36:49,,,,,,,,,,,8599,spotify/styx,fa8e73d5d1719776ce30faeaef4444fe2a58a4d2,https://github.com/spotify/styx/commit/fa8e73d5d1719776ce30faeaef4444fe2a58a4d2
03/19/2018 16:36:50,,,,,,,,,,,8599,spotify/styx,43f6c26dffeaaa0ac40c9835ff8e424f0fa65c8e,https://github.com/spotify/styx/commit/43f6c26dffeaaa0ac40c9835ff8e424f0fa65c8e
03/21/2018 08:59:22,,,,,,,,,,,8594,spotify/styx,e5bada28c1181ba7bf0e264965bf64861b89bc27,https://github.com/spotify/styx/commit/e5bada28c1181ba7bf0e264965bf64861b89bc27
03/21/2018 12:15:37,,,,,,,,,,,8901,spotify/styx,075bd11c201d3e68d855e4420028f3782af003c9,https://github.com/spotify/styx/commit/075bd11c201d3e68d855e4420028f3782af003c9
03/21/2018 12:35:18,,,,,,,,,,,8519,spotify/styx,af064c294a4003ccc59ede8173f24dd7ebcc74cc,https://github.com/spotify/styx/commit/af064c294a4003ccc59ede8173f24dd7ebcc74cc
03/21/2018 14:59:58,,,,,,,,,,,9957,spotify/styx,86cc221cad7fd89579482b791755879ad97f9048,https://github.com/spotify/styx/commit/86cc221cad7fd89579482b791755879ad97f9048
03/21/2018 15:09:38,,,,,,,,,,,9957,spotify/styx,7b4e083782d80eccf0adcfecdca347af218f351d,https://github.com/spotify/styx/commit/7b4e083782d80eccf0adcfecdca347af218f351d
03/21/2018 15:09:38,,,,,,,,,,,9957,spotify/styx,f2cff2758107a7ebf8bdcd641cadc9cdfb16342c,https://github.com/spotify/styx/commit/f2cff2758107a7ebf8bdcd641cadc9cdfb16342c
03/22/2018 08:07:51,,,,,,1314,,,,,9960,spotify/styx,780336c378cc69feeac4a5684695122b9ef6a585,https://github.com/spotify/styx/commit/780336c378cc69feeac4a5684695122b9ef6a585
03/22/2018 09:20:14,,,,,,1317,,,,,9963,spotify/styx,71a1d679ffd6ae9a4b8280dd98003f45cd86e46f,https://github.com/spotify/styx/commit/71a1d679ffd6ae9a4b8280dd98003f45cd86e46f
03/22/2018 09:24:09,,,,,,,,,,,9963,spotify/styx,acb9b53d1d5919e655c922289f3433453b2f89e1,https://github.com/spotify/styx/commit/acb9b53d1d5919e655c922289f3433453b2f89e1
03/22/2018 09:24:10,,,,,,,,,,,9963,spotify/styx,dd8ef29a4993baf1fc61361f943388e2b7af40dd,https://github.com/spotify/styx/commit/dd8ef29a4993baf1fc61361f943388e2b7af40dd
03/23/2018 09:43:42,,,,,,,,,,,10194,spotify/styx,510c96aeedc2d8bcd240d7ed51916d9f7f0e1111,https://github.com/spotify/styx/commit/510c96aeedc2d8bcd240d7ed51916d9f7f0e1111
03/23/2018 09:47:51,,,,,,,,,,,10194,spotify/styx,476db223d6a50b75a5a01ad42c0cab637a27f6a0,https://github.com/spotify/styx/commit/476db223d6a50b75a5a01ad42c0cab637a27f6a0
03/23/2018 09:47:51,,,,,,,,,,,10194,spotify/styx,5d49d62ffd6be2e8492448710b6ea5aa05bfaf86,https://github.com/spotify/styx/commit/5d49d62ffd6be2e8492448710b6ea5aa05bfaf86
03/26/2018 08:46:29,,,,,,1318,,,,,10195,spotify/styx,834000e81542616c606fcbc9870735ccb79c5499,https://github.com/spotify/styx/commit/834000e81542616c606fcbc9870735ccb79c5499
03/26/2018 08:56:42,,,,,,1319,,,,,10196,spotify/styx,1a19c55a096b31d064e2b6adcb69c82c71d4a641,https://github.com/spotify/styx/commit/1a19c55a096b31d064e2b6adcb69c82c71d4a641
03/26/2018 11:58:06,,,,,,,,,,,10528,spotify/styx,fa307f994bd8c794fa4593fc6e56138bf7c3c26f,https://github.com/spotify/styx/commit/fa307f994bd8c794fa4593fc6e56138bf7c3c26f
03/26/2018 12:03:03,,,,,,,,,,,10528,spotify/styx,30e381991fc197425056e8e3dc737f3213821656,https://github.com/spotify/styx/commit/30e381991fc197425056e8e3dc737f3213821656
03/26/2018 12:03:03,,,,,,,,,,,10528,spotify/styx,aa78e598f6b1ffa0b703bdf72d50bdbbc57887c2,https://github.com/spotify/styx/commit/aa78e598f6b1ffa0b703bdf72d50bdbbc57887c2
03/26/2018 12:27:28,,,,,,,,,,,10528,spotify/styx,ecba83510e4b9315ed167c7ea96b31a1edae751a,https://github.com/spotify/styx/commit/ecba83510e4b9315ed167c7ea96b31a1edae751a
03/26/2018 12:46:12,,,,,,1319,,,,,10528,spotify/styx,69393263daf86e28392c921267c04a5a59ef3ea7,https://github.com/spotify/styx/commit/69393263daf86e28392c921267c04a5a59ef3ea7
03/26/2018 12:48:52,,,,,,,,,,,10528,spotify/styx,dd66fafe7a148a02e13e8160a23543d672641ee9,https://github.com/spotify/styx/commit/dd66fafe7a148a02e13e8160a23543d672641ee9
03/26/2018 12:49:51,,,,,,1319,,,,,10528,spotify/styx,815a4d4290aeee189b0d0c9773e82d587dcd8e1a,https://github.com/spotify/styx/commit/815a4d4290aeee189b0d0c9773e82d587dcd8e1a
03/26/2018 12:53:29,,,,,,,,,,,10528,spotify/styx,78ac4aff45a3102e5632054ab03eb6df3fc3b9e7,https://github.com/spotify/styx/commit/78ac4aff45a3102e5632054ab03eb6df3fc3b9e7
03/26/2018 12:53:29,,,,,,,,,,,10528,spotify/styx,da0e2f8f1b3a48dc380a832ab1b9da0aa0920a90,https://github.com/spotify/styx/commit/da0e2f8f1b3a48dc380a832ab1b9da0aa0920a90
03/26/2018 13:08:55,,,,,,,,,,,10528,spotify/styx,8b9b6e59e15512a5599f3aeb22c8d3229834cf1b,https://github.com/spotify/styx/commit/8b9b6e59e15512a5599f3aeb22c8d3229834cf1b
03/26/2018 13:08:55,,,,,,,,,,,10528,spotify/styx,c8e36edcc7269a2a08120de6ceeb6d6f290a8bf8,https://github.com/spotify/styx/commit/c8e36edcc7269a2a08120de6ceeb6d6f290a8bf8
03/26/2018 14:02:18,,,,,,1331,,,,,10540,spotify/styx,b2e312195cc981b18f503102b708447e0137fbdb,https://github.com/spotify/styx/commit/b2e312195cc981b18f503102b708447e0137fbdb
03/26/2018 14:07:04,,,,,,,,,,,10540,spotify/styx,0cf0cafa46bb4d55e9ba7ea7d77c0cfb456c02eb,https://github.com/spotify/styx/commit/0cf0cafa46bb4d55e9ba7ea7d77c0cfb456c02eb
03/26/2018 14:07:04,,,,,,,,,,,10540,spotify/styx,6bc25b63461bdd27d4e1909f57a06f5739f070bc,https://github.com/spotify/styx/commit/6bc25b63461bdd27d4e1909f57a06f5739f070bc
03/26/2018 15:37:15,,,,,,1431,,,,,10640,spotify/styx,ebe7a3c3c99c10fefbbb4b012180c454ccdb16f8,https://github.com/spotify/styx/commit/ebe7a3c3c99c10fefbbb4b012180c454ccdb16f8
03/26/2018 15:50:19,,,,,,,,,,,10640,spotify/styx,d2cf1171b284c973d731cc19f5097b5e33f34747,https://github.com/spotify/styx/commit/d2cf1171b284c973d731cc19f5097b5e33f34747
03/26/2018 15:50:19,,,,,,,,,,,10640,spotify/styx,e1f50529dd41c358a980ce6b323fa0986c075f23,https://github.com/spotify/styx/commit/e1f50529dd41c358a980ce6b323fa0986c075f23
03/27/2018 08:53:13,,,,,,,,,,,10645,spotify/styx,52d66ec8193adde5c9a0d2b61833d6619dd1c019,https://github.com/spotify/styx/commit/52d66ec8193adde5c9a0d2b61833d6619dd1c019
03/27/2018 09:25:12,,,,,,,,,,,10681,spotify/styx,2b36c2164c46e08fb11a84c16443eca7a114f901,https://github.com/spotify/styx/commit/2b36c2164c46e08fb11a84c16443eca7a114f901
03/27/2018 09:41:53,,,,,,,,,,,10683,spotify/styx,aa9c75727618649d9c66b4c4061957c8ef46cf8e,https://github.com/spotify/styx/commit/aa9c75727618649d9c66b4c4061957c8ef46cf8e
03/27/2018 10:21:49,,,,,,,,,,,10779,spotify/styx,6020a80b8414d3ab2ec83515ee4e2cb3b23db4b2,https://github.com/spotify/styx/commit/6020a80b8414d3ab2ec83515ee4e2cb3b23db4b2
03/27/2018 13:19:53,,,,,,,,,,,10779,spotify/styx,b49b6b2df990cb587b5e3aeb8a638da1a03e61ad,https://github.com/spotify/styx/commit/b49b6b2df990cb587b5e3aeb8a638da1a03e61ad
03/27/2018 13:19:59,,,,,,,,,,,10842,spotify/styx,b6d9015c39b4aac3198403c78dfb112e20a98ef9,https://github.com/spotify/styx/commit/b6d9015c39b4aac3198403c78dfb112e20a98ef9
03/27/2018 14:51:33,,,,,,1431,,,,,10842,spotify/styx,eef4800b59b1a276843417a76f18727fd5ca06f2,https://github.com/spotify/styx/commit/eef4800b59b1a276843417a76f18727fd5ca06f2
03/27/2018 14:57:48,,,,,,1431,,,,,10842,spotify/styx,f7b3c0b14854f336cac652bfb95036912b028959,https://github.com/spotify/styx/commit/f7b3c0b14854f336cac652bfb95036912b028959
03/27/2018 15:28:44,,,,,,,,,,,11044,spotify/styx,5dbee3d34f38aab3f108952001eb9162c40ac753,https://github.com/spotify/styx/commit/5dbee3d34f38aab3f108952001eb9162c40ac753
03/27/2018 15:38:19,,,,,,,,,,,11044,spotify/styx,b54b5692eb410964cae3eb99a6672096c3774236,https://github.com/spotify/styx/commit/b54b5692eb410964cae3eb99a6672096c3774236
03/27/2018 15:38:19,,,,,,,,,,,11044,spotify/styx,34985752b2c9b3def1b9b99e34f911946dbb237a,https://github.com/spotify/styx/commit/34985752b2c9b3def1b9b99e34f911946dbb237a
03/27/2018 15:38:19,,,,,,,,,,,11044,spotify/styx,b54b5692eb410964cae3eb99a6672096c3774236,https://github.com/spotify/styx/commit/b54b5692eb410964cae3eb99a6672096c3774236
03/27/2018 15:38:19,,,,,,,,,,,11044,spotify/styx,34985752b2c9b3def1b9b99e34f911946dbb237a,https://github.com/spotify/styx/commit/34985752b2c9b3def1b9b99e34f911946dbb237a
03/27/2018 15:38:19,,,,,,,,,,,11044,spotify/styx,b54b5692eb410964cae3eb99a6672096c3774236,https://github.com/spotify/styx/commit/b54b5692eb410964cae3eb99a6672096c3774236
03/27/2018 15:38:19,,,,,,,,,,,11044,spotify/styx,34985752b2c9b3def1b9b99e34f911946dbb237a,https://github.com/spotify/styx/commit/34985752b2c9b3def1b9b99e34f911946dbb237a
